dataset,families,K,lambda,nonidentical,splits_observed,bic_wins,mean_delta_bic,median_delta_bic,max_delta_bic,mean_test_loglik_per_obs,mean_test_rmse,mean_test_mae,mean_rmse_skill,mean_mae_skill,finite_prediction_rate,stable_prediction_rate,median_min_pi
bird_counts,nb2+nb2+zinb,3,1000.0,True,3,0,9004.483441547694,9009.072446267004,9049.21152347111,-2.914307124126377,2101.2064166905484,336.91543160697734,0.01187006736373697,-0.42261050294027175,1.0,1.0,0.222904358915878
bird_counts,zinb+zinb+zinb,3,1000.0,False,3,0,9016.478313914457,9008.882907715233,9038.733726715116,-2.9149579132369827,2097.25708007655,334.09802480288903,0.013608002736576955,-0.4128466364674361,1.0,1.0,0.22869430151988024
bird_counts,nb2+zinb+zinb,3,1000.0,True,3,0,9029.047098500794,9012.539454538026,9068.37805095865,-2.91545522386453,2100.404890287193,334.72931024549086,0.012139313423653708,-0.41546308923455383,1.0,1.0,0.22692499961935617
bird_counts,zinb+zinb,2,1000.0,False,3,0,9066.679748114877,9071.016994215533,9078.340749553783,-2.919353411823766,2104.0541863706444,337.42056091449905,0.010795689422248067,-0.4254006700581092,1.0,1.0,0.22307774310396833
bird_counts,poisson+nb2,2,1000.0,True,3,0,9111.17650374952,9194.171524213161,9205.36120118451,-2.9225164226189175,2066.498823884613,320.7356908859421,0.028846410491813024,-0.3556382113033589,1.0,1.0,0.001596736564466968
bird_counts,nb2+zinb,2,1000.0,True,3,0,9113.819869861802,9108.451601642475,9265.016291487787,-2.9230071872451284,2103.434551506756,353.0313346450816,0.011070476022628636,-0.49617160150148987,1.0,1.0,0.16603952107771783
bird_counts,nb2,1,1000.0,False,3,0,9168.758632570398,9167.074599970205,9182.006146532847,-2.9275479184053275,2079.9485088654133,324.8427637521401,0.021818747913555574,-0.3731543656489575,1.0,1.0,1.0
bird_counts,zinb,1,1000.0,False,3,0,9178.761656999859,9172.076550277314,9203.690493326023,-2.927565110170151,2080.2018908920454,324.7205054581893,0.02168633612173872,-0.3730376358721634,1.0,1.0,1.0
bird_counts,nb2+nb2,2,1000.0,False,3,0,9181.961547242288,9255.643607841906,9257.305252308506,-2.92637512683438,2106.924030551128,355.8475774361288,0.008517533360946147,-0.5119801723045516,1.0,1.0,0.1858585360815568
bird_counts,poisson+zinb,2,1000.0,True,3,0,9219.594633647072,9216.230793159906,9244.639975016762,-2.927511179199454,2079.9064637458305,322.5670715583578,0.021817317801202885,-0.3638488439641354,1.0,1.0,0.0010493001027691632
bird_counts,poisson+poisson+nb2,3,1000.0,True,3,0,9224.749509699372,9218.775097399339,9246.271404216212,-2.9279903381299044,2080.161648119664,322.4033568480594,0.02168934691864477,-0.3631875661497998,1.0,1.0,0.00011013652320229632
bird_counts,poisson+poisson+zinb,3,1000.0,True,3,0,9228.762226124847,9229.459945486524,9235.07948202829,-2.927521492955503,2080.200961610202,322.8050242615644,0.021682116873817454,-0.3649207155504777,1.0,1.0,2.115762029780025e-05
bird_counts,nb2+zip,2,1000.0,True,3,0,9267.894164588093,9264.439879200727,9293.86622359787,-2.9293635367986326,2078.8168946730466,321.9443506194544,0.02233879600795659,-0.36119619037996803,1.0,1.0,0.05353533946235785
bird_counts,poisson+nb2+zip,3,1000.0,True,3,0,9289.541941105563,9287.311787958708,9315.977609131398,-2.9293272806265,2079.345413325093,322.53819118945063,0.022088457230378666,-0.3636161646503582,1.0,1.0,0.0011765240946722294
bird_counts,poisson+zip+zinb,3,1000.0,True,3,0,9292.757341146798,9279.415735176037,9321.749193457392,-2.9298428781102466,2079.549182480592,321.9591032747158,0.021988661623891088,-0.3611811281991495,1.0,1.0,0.00298717181053208
bird_counts,nb2+zip+zip,3,1000.0,True,3,0,9315.510162464276,9307.513217910397,9351.410055167842,-2.929909018227144,2078.806667447705,322.196381844059,0.022339811325128262,-0.3622929274323506,1.0,1.0,0.031969284957749554
bird_counts,zip+zinb,2,1000.0,True,3,0,9315.829909898346,9291.81352399767,9369.046138088743,-2.931763196887419,2078.054074119337,321.7967184494807,0.0227250579252376,-0.3604317887289678,1.0,1.0,0.11003284624116996
bird_counts,zip+zip+zinb,3,1000.0,True,3,0,9335.649826041636,9327.817022806339,9362.518787999274,-2.930633271066625,2078.671630801857,322.12075659615317,0.02241326669053212,-0.36170957691210576,1.0,1.0,0.018458145424890403
bird_counts,poisson+poisson+poisson,3,1000.0,False,3,0,349489.4744442646,369356.7592772045,372022.6369589715,-22.298090762964794,4527.328977479423,632.6366382080847,-1.1151641239038013,-1.7684057969967943,1.0,1.0,0.10278124692878118
bird_counts,poisson+zip+zip,3,500.0,True,3,0,353120.1098360743,342430.93783332815,389990.80046862137,-23.615996536427946,2441.2556510532404,349.79100095156355,-0.14035021657580707,-0.5122571289165566,1.0,1.0,0.13333727796677047
bird_counts,poisson+zip+zip,3,1000.0,True,3,0,357484.3832529962,367165.273675037,400238.5376894105,-22.070126367494066,1834.2181228621687,229.50300340855208,0.13783339189759047,0.0294966697050086,1.0,1.0,0.090154576296707
bird_counts,poisson+poisson+zip,3,1000.0,True,3,0,357499.2732264556,369211.8479148631,403031.1808394786,-23.19049478392409,1870.8000813709587,268.14290767445385,0.11984815663615996,-0.14412270930183022,1.0,1.0,0.10314829228667441
bird_counts,poisson+poisson+zip,3,500.0,True,3,0,364143.8588302368,363999.91949504474,393143.24599528714,-23.055957150718115,2467.391942458666,368.8197693146829,-0.16704889147122334,-0.5950390685101629,1.0,1.0,0.1289628880558566
bird_counts,poisson+poisson+poisson,3,500.0,False,3,0,366150.15944732586,363995.74164131656,404008.3571177778,-23.305688832126847,2784.0312334893515,395.63596206068377,-0.30871577323910615,-0.7105965649207863,1.0,1.0,0.10500177888110342
bird_counts,zip+zip+zip,3,1000.0,False,3,0,369734.90119323944,387097.2165074361,421413.9303613169,-23.76905668935569,4009.9041627039046,488.30215341373014,-0.9593406461820101,-1.102246683029024,1.0,1.0,0.11858580612185288
bird_counts,poisson+zip+zip,3,25.0,True,3,0,371780.33287516894,389487.36447176774,389815.51568463916,-24.16153232596442,3814.208750111097,520.901276478848,-0.8108571318139352,-1.2792283285662012,1.0,1.0,0.16410765492395016
bird_counts,poisson+poisson+zip,3,2.0,True,3,0,372176.3406556109,388579.0054621693,393214.99371289066,-23.48003487052124,2057.0141067849163,259.1580979804342,0.029206551620264753,-0.0999971430514371,1.0,1.0,0.11969444649594854
bird_counts,poisson+poisson+zip,3,0.0,True,3,0,372404.3630070021,388359.17606162827,392916.07902504294,-24.325321100826272,3896.660439808968,524.0638809473381,-0.8465943146006366,-1.2882090725723505,1.0,1.0,0.11900485992122005
bird_counts,poisson+zip+zip,3,2.0,True,3,0,373647.22272724315,389024.45984158805,390301.449487094,-24.396195939880084,3101.622803628515,434.85075869271105,-0.4453813607956329,-0.8924312808196154,1.0,1.0,0.09077644110343928
bird_counts,poisson+poisson+zip,3,100.0,True,3,0,374496.3501540864,389253.62276572984,393218.91216962197,-22.106744632898764,2440.403860309116,289.72301926392424,-0.17136326754630715,-0.23717101104868119,1.0,1.0,0.11793549204444242
bird_counts,poisson+zip+zip,3,50.0,True,3,0,374510.7346506918,388557.44681005855,389938.6491720832,-24.08858953530569,3219.1887827694864,454.58548052640845,-0.5001311642744587,-0.9808975431432594,1.0,1.0,0.12379978792602896
bird_counts,zip+zip+zip,3,500.0,False,3,0,375018.7250594624,370386.76973179076,422661.2336628646,-24.337865442670537,4270.758451715335,538.9386072920447,-1.09250185850758,-1.3313835725318193,1.0,1.0,0.13537906175234268
bird_counts,poisson+zip+zip,3,250.0,True,3,0,375305.91881854675,386829.8893169448,392256.8396494799,-23.924385080120572,3278.833000095899,465.91874725019665,-0.5283029351835116,-1.0329215845759256,1.0,1.0,0.12454198862645652
bird_counts,poisson+zip+zip,3,5.0,True,3,0,375796.7522725814,390254.81920207886,393695.63112008816,-24.25338291572609,3177.4354477572756,449.328283394706,-0.4806564988670017,-0.9573422581806913,1.0,1.0,0.13213169304882225
bird_counts,poisson+poisson+zip,3,10.0,True,3,0,375807.29110911366,388071.47754558723,393653.55739370716,-22.506530050904104,2443.4967369220108,291.6749950226233,-0.17290594296847872,-0.24606962287816103,1.0,1.0,0.11887143369278305
bird_counts,poisson+zip+zip,3,10.0,True,3,0,375874.7069497357,389904.5427435237,394395.61814502033,-24.483534393523176,3003.6552422993277,422.2871556456823,-0.40054805736207494,-0.8368101787331602,1.0,1.0,0.10898070481533947
bird_counts,poisson+zip+zip,3,100.0,True,3,0,378032.29630450526,394244.5124870267,397969.4121984971,-24.200745784803605,3084.8278473082078,435.14067242609207,-0.43847890454671273,-0.8953301813333755,1.0,1.0,0.13513080244493367
bird_counts,poisson+poisson+zip,3,5.0,True,3,0,379885.7832981104,388236.25265978614,393427.4383168006,-23.66519598720563,3529.7249185332403,500.83914296402554,-0.6541858765048149,-1.1838785458923546,1.0,1.0,0.1682550714495914
bird_counts,zip+zip+zip,3,10.0,False,3,0,382577.3870059471,388387.83371589193,423162.60842438386,-24.808848977827143,3754.8546157739675,545.0008235910988,-0.7681720367998214,-1.357788611166977,1.0,1.0,0.14007170426398993
bird_counts,zip+zip+zip,3,100.0,False,3,0,384052.03953374614,387551.0383005596,423431.7415674313,-24.61772252716322,3594.1471879438213,532.2896354387103,-0.6829308043530631,-1.3006977809245794,1.0,1.0,0.1405559637900408
bird_counts,zip+zip+zip,3,0.0,False,3,0,385777.2997755815,393686.9553382986,423377.0744990857,-24.735460898538417,3465.3882970944337,516.0201127762139,-0.6211465649736571,-1.227485843482712,1.0,1.0,0.14121939684228046
bird_counts,zip+zip+zip,3,50.0,False,3,0,385817.10170692625,388375.27513122663,423235.35274165747,-24.99916846599035,3744.1770735169735,545.2830792218099,-0.7588534228133993,-1.3578904496613766,1.0,1.0,0.13671490314672907
bird_counts,poisson+poisson+zip,3,250.0,True,3,0,386023.810466988,384594.75259518996,391953.71436592116,-22.907909677044586,4501.330271345947,445.8266190467842,-1.2515946212921572,-0.9389674007039881,1.0,1.0,0.12044211529622395
bird_counts,poisson+poisson+poisson,3,250.0,False,3,0,395545.91035702825,399510.0058464211,400678.73704653815,-26.924610570524944,3535.229735745673,497.28816487748696,-0.6508331155445973,-1.1662145020188224,1.0,1.0,0.10794797589489143
bird_counts,poisson+poisson+zip,3,25.0,True,3,0,397499.45901184884,393693.45742577926,411657.3993560289,-26.438110189244004,3403.5534609550373,480.55532352849673,-0.5873156568852186,-1.0927534397811238,1.0,1.0,0.15862343207042473
bird_counts,poisson+poisson+zip,3,50.0,True,3,0,398466.55443953164,393960.94427176734,413684.3686410538,-26.839054103047136,3429.2423876601133,477.3892519972698,-0.5992567268828224,-1.0785302113140771,1.0,1.0,0.15486928948504958
bird_counts,poisson+poisson+poisson,3,5.0,False,3,0,401963.66264581966,400530.61147062347,416857.3362228015,-27.0495653796775,3416.3869182152407,471.74819800534914,-0.5924633678803476,-1.0509009666173819,1.0,1.0,0.09160600742439425
bird_counts,poisson+poisson+poisson,3,10.0,False,3,0,402740.64407405537,400277.6651024708,416566.1556246211,-25.01595714608089,2046.057521418209,251.47649856925364,0.042243545350514035,-0.0628981456753291,1.0,1.0,0.08034503757314733
bird_counts,poisson+poisson+poisson,3,0.0,False,3,0,403256.10590012925,400460.3079602723,416779.01034548366,-25.094262245635644,2043.7626859004467,250.552871767102,0.04341110565227949,-0.05882766459626865,1.0,1.0,0.08493255369624048
bird_counts,poisson+poisson+poisson,3,25.0,False,3,0,403423.87850846234,400111.8175259767,416866.6277195462,-27.153261266914438,3419.6859607106235,471.94275721525474,-0.5940922180331036,-1.0516659461678077,1.0,1.0,0.08969158505891796
bird_counts,poisson+poisson+poisson,3,50.0,False,3,0,403624.94132029515,400375.931914395,418534.5181609796,-27.196078430364636,3443.103403849573,475.1847913996341,-0.6049203016669046,-1.0663165322546717,1.0,1.0,0.09184040085969059
bird_counts,poisson+poisson+poisson,3,2.0,False,3,0,403691.51426295284,400618.228969016,418543.1042669121,-25.082941441667803,2044.181579761498,250.97693734106224,0.04317945962984441,-0.060704193104494486,1.0,1.0,0.08186965601151001
bird_counts,poisson+poisson+poisson,3,100.0,False,3,0,404132.55548553675,400907.4326154085,419138.7633074031,-25.077058965420125,2050.586070837479,251.08892372838807,0.04034674740675751,-0.06115976806439294,1.0,1.0,0.08338753319660822
bird_counts,poisson+zip+zip,3,0.0,True,3,0,404191.60155090067,390321.1844184394,478892.0229444491,-25.22066513353597,2519.574759681395,291.33972921581824,-0.17581537333988626,-0.24878642675167187,1.0,1.0,0.0831996477113613
bird_counts,zip+zip+zip,3,2.0,False,3,0,404806.4889089857,389420.2102027184,488722.00542565616,-26.239597052691533,3837.2436444973123,580.6882202250179,-0.7929718685708904,-1.4859604737049097,1.0,1.0,0.25365785786545986
bird_counts,zip+zip+zip,3,25.0,False,3,0,406396.48644233105,393633.5878717117,489223.21271892154,-26.732970443622236,4057.101231381042,575.2503474325127,-0.894671363832131,-1.4640148500029084,1.0,1.0,0.15406803563564175
bird_counts,zip+zip+zip,3,5.0,False,3,0,406765.03543169046,388369.7899369985,485998.5467216679,-26.78974369804401,4093.1416938117018,592.5114837897246,-0.902775660719334,-1.5290448680891808,1.0,1.0,0.1575443312884199
bird_counts,zip+zip+zip,3,250.0,False,3,0,421109.1605995006,423350.3766080275,452959.0241064705,-26.982285437993042,3976.9149962443603,573.6020137646505,-0.8800043806806297,-1.4855324411447357,1.0,1.0,0.13969249682748383
bird_counts,zip+zip,2,1000.0,False,3,0,781068.4350626516,802794.6608776307,813759.8822003545,-44.84277847021309,1676.9743962293724,223.72639459563845,0.21441359575402985,0.06194276408150937,1.0,1.0,0.14990783108535896
bird_counts,zip+zip,2,500.0,False,3,0,833118.186827483,845831.5706661143,851484.0786433285,-45.039945651761975,1831.102721649729,237.89465344802534,0.13671863203395154,0.0031392446203712954,1.0,1.0,0.3149096558089565
bird_counts,poisson+zip,2,500.0,True,3,0,861540.7281905612,852929.5611326216,889361.356967475,-46.13314551810024,2013.341401618849,260.60605460328094,0.05254221167033646,-0.09838830343882454,1.0,1.0,0.3250643480136213
bird_counts,poisson+zip,2,25.0,True,3,0,874261.2348123371,838632.8528746917,985563.6363650388,-47.36719072353517,2158.085752104893,278.29508939439813,-0.0054794199298489055,-0.15179829467685735,1.0,1.0,0.2904437721087222
bird_counts,zip+zip,2,10.0,False,3,0,876256.0414275589,841501.1787223114,988137.4888198368,-47.351375370279335,2114.8859688522,274.2741127537136,0.013890477487644123,-0.1353958169245396,1.0,1.0,0.32593248780006495
bird_counts,zip+zip,2,0.0,False,3,0,876275.0335277362,841596.401584026,988218.0330598027,-47.336656795686885,2113.8882112941533,274.29124442237224,0.014439409150031501,-0.13535916868220257,1.0,1.0,0.3257784755251557
bird_counts,zip+zip,2,50.0,False,3,0,876301.1198076807,841600.6526712086,988183.5454808729,-47.43855841972152,2122.816000184554,274.50554996653415,0.010562250766055251,-0.13619068433037232,1.0,1.0,0.32569513483913193
bird_counts,poisson+zip,2,50.0,True,3,0,877464.8637563227,840754.0870458505,993043.5925950372,-47.30615821986731,2145.8896857199506,274.75736433004244,-0.00019483329130616975,-0.1385415238867936,1.0,1.0,0.28258478652965907
bird_counts,zip+zip,2,100.0,False,3,0,878118.4606422074,841959.5963996372,993357.3974440017,-47.41259860562621,2100.593295869785,270.8778363754123,0.020048332476844417,-0.12274970016845772,1.0,1.0,0.3247245369391699
bird_counts,poisson+poisson,2,500.0,False,3,0,893273.085026112,902542.2913168902,928058.9377032096,-47.39874579671356,3263.9183197984307,342.0012128616734,-0.5095420433490765,-0.4343330101326886,1.0,1.0,0.1528454030775527
bird_counts,poisson+poisson,2,1000.0,False,3,0,895369.6165559338,907520.2317309779,942428.1315326325,-48.71507028603758,3088.7177881713687,335.66650573446367,-0.43753037677012757,-0.4123720263698338,1.0,1.0,0.15975960528371724
bird_counts,zip+zip,2,250.0,False,3,0,898207.9591647066,840759.1093118732,1054672.7252427987,-47.085129577386205,2170.693770993223,284.9269104483709,-0.01030154198361588,-0.17566712320872838,1.0,1.0,0.3373323080398742
bird_counts,poisson+zip,2,1000.0,True,3,0,925985.9258918012,892010.1086226095,1079174.8142901605,-49.23658681967452,2400.823922609053,322.58155091260437,-0.15536902246115547,-0.3813926271862283,1.0,1.0,0.3724750935268729
bird_counts,poisson+zip,2,5.0,True,3,0,933406.3155575357,975746.7122108118,985645.6512398568,-49.68007766001608,2704.9277298723705,336.6816138604786,-0.25864879417831943,-0.41316273739427817,1.0,1.0,0.307022490964051
bird_counts,poisson+zip,2,0.0,True,3,0,933544.0130805834,976130.0208762424,985670.9009081527,-49.67144683591135,2684.2453394392874,334.9151953808089,-0.2491253733678306,-0.4057100875279853,1.0,1.0,0.3070837283296757
bird_counts,poisson+zip,2,10.0,True,3,0,934404.3448837568,975766.4333121717,985508.313288866,-49.68592491484001,2690.6377329534234,335.1297575508259,-0.2516405456985288,-0.4066174306464065,1.0,1.0,0.32519952131110247
bird_counts,poisson+poisson,2,100.0,False,3,0,947152.7335779968,993881.6026902789,994097.5346232882,-49.093672748203744,3367.954595867565,369.86051822297736,-0.5518698955140929,-0.5435902930039473,1.0,1.0,0.2680060700383815
bird_counts,poisson+poisson,2,2.0,False,3,0,947235.0650081853,993596.6230609239,994335.4212788247,-49.11796195109892,3386.6173973411846,370.63188285825595,-0.5601956490241707,-0.5468146501850182,1.0,1.0,0.2697200563022018
bird_counts,poisson+poisson,2,10.0,False,3,0,955942.2347158332,993236.661290764,1020762.7912282577,-49.46703382540838,3344.9779334512573,365.13367327922793,-0.5407779864673957,-0.5215540163051239,1.0,1.0,0.2693368654443285
bird_counts,poisson+poisson,2,5.0,False,3,0,956058.8860249954,993593.9808037122,1020746.6451134161,-49.459049256411554,3343.32137199659,364.40456920688644,-0.540146512351351,-0.5188864684602142,1.0,1.0,0.2693590314470679
bird_counts,poisson+zip,2,2.0,True,3,0,978881.1047174729,985649.0877221379,1112095.0123071792,-50.4334204240464,2481.778902454943,330.96838104373427,-0.15525202122371598,-0.3875381740013711,1.0,1.0,0.30703001820522596
bird_counts,zip+zip,2,2.0,False,3,0,980308.7844722798,988253.6312070166,1113816.4471564344,-50.45447867459722,2384.7131027560404,314.2993712980348,-0.11125900084868379,-0.314757967736283,1.0,1.0,0.32584577064626113
bird_counts,poisson+zip,2,250.0,True,3,0,981834.0695929468,990215.8629042433,1113875.9828738621,-50.462061397453255,2453.492497988092,325.5403258618863,-0.1430845111433068,-0.36677722752474234,1.0,1.0,0.3051871065424286
bird_counts,zip+zip,2,5.0,False,3,0,985442.3127688518,988163.7504078349,1169013.3955272834,-49.82584675725453,2542.1854611384856,332.4939756021577,-0.21000096006966693,-0.3970338271423541,1.0,1.0,0.33741190439019964
bird_counts,poisson+zip,2,100.0,True,3,0,988404.0055193173,985409.9113526855,1181140.5935402007,-49.968240687269486,2380.3088456788423,307.58084802047756,-0.12131808439037321,-0.2829195326839577,1.0,1.0,0.3067218016106828
bird_counts,poisson+poisson,2,0.0,False,3,0,994340.0830812188,993598.4937939089,1134897.5985359047,-49.942390406320804,3073.258771579212,361.53477358190526,-0.4149837062376758,-0.5060124653550473,1.0,1.0,0.2856225487826327
bird_counts,poisson+poisson,2,250.0,False,3,0,995784.8996494912,1003455.3525856707,1134139.2988822204,-51.465944802769194,2673.9576130841847,347.7144960829599,-0.2420118552639653,-0.45681821006111994,1.0,1.0,0.28743570831603
bird_counts,poisson+poisson,2,50.0,False,3,0,1055909.880904484,993756.8884385383,1182483.7415451843,-51.422748534296225,3907.8305271766008,429.8891020707504,-0.8346020899139376,-0.8122723457399342,1.0,1.0,0.2684319953898313
bird_counts,poisson+poisson,2,25.0,False,3,0,1065598.8263995934,1020755.6207473684,1182442.53240379,-51.82124130626573,3885.1663153967515,423.15904062660496,-0.8240526181800548,-0.7829311979308876,1.0,1.0,0.2693377501020579
bird_counts,zip+zip,2,25.0,False,3,0,1090266.294584242,1113597.1243108958,1168975.1395458928,-52.917298937897755,2807.243024228417,371.99816607021694,-0.3327910453801029,-0.5741239497088347,1.0,1.0,0.40570122482832816
bird_counts,zip,1,250.0,False,3,0,2709056.2880786294,2713307.1072116713,2793138.9478862192,-116.31697095942131,1720.5167439276863,185.36163134860803,0.19182878985155657,0.21930699487760372,1.0,1.0,1.0
bird_counts,zip,1,10.0,False,3,0,2709289.94760157,2713283.5632488555,2793591.0113950176,-116.39776308320688,1720.968464479325,184.7206979362213,0.19163866860019177,0.22193499362079536,1.0,1.0,1.0
bird_counts,zip,1,100.0,False,3,0,2709328.2135226023,2713253.136870939,2794040.9338420373,-116.35653657759057,1720.4711607796824,184.9639609774065,0.19188137543218375,0.22109465897492273,1.0,1.0,1.0
bird_counts,zip,1,25.0,False,3,0,2709608.4711195505,2713418.7060861704,2794047.633999343,-116.42719236990347,1720.5929487721394,184.5866528335454,0.1918064105964438,0.22251043224565906,1.0,1.0,1.0
bird_counts,zip,1,500.0,False,3,0,2709636.8085367964,2714665.1772766258,2793155.271292286,-116.40439162539887,1720.9390203617188,184.8949996550501,0.1916627068488678,0.22143766539233412,1.0,1.0,1.0
bird_counts,zip,1,50.0,False,3,0,2709740.7880154704,2714366.27367227,2793817.8716145866,-116.26202224579775,1720.6125648638663,185.74151729771003,0.19178302753017828,0.21763917326900226,1.0,1.0,1.0
bird_counts,zip,1,2.0,False,3,0,2709976.089107783,2715752.3483761703,2792863.191577578,-116.49283632609348,1720.6322937714842,184.46431811897187,0.19179556651798435,0.22305851760519294,1.0,1.0,1.0
bird_counts,zip,1,0.0,False,3,0,2710209.2233722075,2715671.360544236,2793509.3478882993,-116.50899274990256,1721.0300060588013,184.7653033756188,0.19160196397708085,0.2216983699019577,1.0,1.0,1.0
bird_counts,zip,1,5.0,False,3,0,2710364.993917931,2715737.579322404,2793634.4897992243,-116.48111288104117,1720.2740071143523,184.30201132583656,0.19194478443686083,0.2237583285659193,1.0,1.0,1.0
bird_counts,zip,1,1000.0,False,3,0,2738048.8958146945,2793107.67852861,2799912.154004254,-117.77108181086919,1720.2814553435662,185.34543207718374,0.191945095772916,0.21943416472828736,1.0,1.0,1.0
bird_counts,poisson,1,50.0,False,3,0,2954404.3482583216,2945104.909306813,3050217.274998255,-127.56639184592359,1558.7095992379352,186.62431069266282,0.2672118162130998,0.21363127041565302,1.0,1.0,1.0
bird_counts,poisson,1,10.0,False,3,0,2954409.2555581424,2945091.576993083,3049657.3655100795,-127.64866029968931,1559.5794468507204,186.49206042240107,0.26680748257418535,0.21408215695079433,1.0,1.0,1.0
bird_counts,poisson,1,100.0,False,3,0,2954414.6290367604,2944535.833390622,3049959.9252194976,-127.57786521022486,1558.817108487896,186.83371958492694,0.2671764306155015,0.2125371079262025,1.0,1.0,1.0
bird_counts,poisson,1,250.0,False,3,0,2954452.751786703,2945227.9383227336,3049646.115828279,-127.57250174237038,1559.06967660449,186.71636035858555,0.2670472305820905,0.21306910629198142,1.0,1.0,1.0
bird_counts,poisson,1,1000.0,False,3,0,2954504.372505886,2945495.3966061217,3049742.5292303464,-127.61925028006537,1558.2340388124455,186.40299313238674,0.2674048514471939,0.21444827972358219,1.0,1.0,1.0
bird_counts,poisson,1,5.0,False,3,0,2954530.234977685,2944614.584483806,3051077.7924257694,-127.6399013616666,1559.0723447745893,186.4388291114924,0.267035847183261,0.2143373905959047,1.0,1.0,1.0
bird_counts,poisson,1,500.0,False,3,0,2954596.0717089823,2945557.1036491464,3050149.5382792437,-127.5546518435006,1558.787293661435,186.63128017275957,0.2671588889881467,0.21361488004904175,1.0,1.0,1.0
bird_counts,poisson,1,25.0,False,3,0,2955018.523881942,2946461.2066569403,3050101.6903947988,-127.65804842619879,1560.0382885811312,186.60981610493567,0.2666016400323064,0.21354811544288718,1.0,1.0,1.0
bird_counts,poisson,1,0.0,False,3,0,3006294.6190839433,3021376.120498022,3050481.586773315,-129.8332919889029,1559.013838965467,186.67343677044127,0.2670579860994086,0.21353375497456364,1.0,1.0,1.0
bird_counts,poisson,1,2.0,False,3,0,3006526.956153242,3021348.5304246326,3051214.419130491,-129.83553709164661,1558.5191394817095,187.01803685159084,0.2672906899781888,0.21195439211392064,1.0,1.0,1.0
randhealth_notmdvis_baseline,poisson+nb2,2,100.0,True,3,2,3.586111155258853,0.0,10.758333465776559,-0.6525321167856162,2.592050731627099,0.8407465880410125,0.0012573651950542979,-0.7642819341805268,1.0,1.0,0.16908521080441635
randhealth_notmdvis_baseline,poisson+nb2,2,50.0,True,3,1,3.878456415401464,2.5089458215006744,9.126423424703717,-0.6458849844609369,2.5900524964067073,0.8364070078362138,0.0020528233704757057,-0.7551345523306588,1.0,1.0,0.16402180483784282
randhealth_notmdvis_baseline,poisson+zinb,2,100.0,True,3,0,7.377304053835663,8.232463490594455,12.80282399959924,-0.6517870829289583,2.5918315319898313,0.8379685079137126,0.0013466478640635031,-0.758463362419539,1.0,1.0,0.16084687014720023
randhealth_notmdvis_baseline,poisson+zinb,2,50.0,True,3,0,10.026157545703427,9.704169494169946,15.265286308036593,-0.6449450634701447,2.589496599894135,0.8301538812223207,0.0023039308617189467,-0.7419298930297996,1.0,1.0,0.15963798264708276
randhealth_notmdvis_baseline,nb2+nb2,2,100.0,False,3,0,12.737022641081845,11.316980000932745,23.423554851992776,-0.6520960011839895,2.591754354522531,0.8401675561360745,0.0013602467513327647,-0.7630852084176656,1.0,1.0,0.1188795070139595
randhealth_notmdvis_baseline,poisson+poisson+nb2,3,50.0,True,3,0,14.353183252898816,14.474841417120842,14.650192585886543,-0.6472334853156759,2.590306689406234,0.8375334507120886,0.0019154581150295409,-0.7575349552267113,1.0,1.0,0.05740004290111552
randhealth_notmdvis_baseline,nb2+nb2,2,50.0,False,3,0,17.4667443100246,14.507660426722396,24.873534813765218,-0.64595307003315,2.5896305333428633,0.8377393984302856,0.0022135999898844627,-0.7579091692240821,1.0,1.0,0.1167838872727062
randhealth_notmdvis_baseline,nb2+zip,2,100.0,True,3,0,24.489210120101234,24.619219686045653,26.993525289067293,-0.6536740398114831,2.5920292210278064,0.8435897762708536,0.001247761788385593,-0.7702673338242162,1.0,1.0,0.17977404839774144
randhealth_notmdvis_baseline,zinb+zinb,2,100.0,False,3,0,25.372142562396828,21.54665054893485,36.779788599481435,-0.652054061248403,2.591518006323891,0.8387571904174144,0.0014391064723654479,-0.7601957668309357,1.0,1.0,0.11628444167402233
randhealth_notmdvis_baseline,poisson+nb2+nb2,3,100.0,True,3,0,27.924240386715308,25.39115113639764,38.71304435045204,-0.6526070897870618,2.5920377911080603,0.8407778830908157,0.0012625646602902145,-0.7643409392617532,1.0,1.0,0.07667521851734713
randhealth_notmdvis_baseline,poisson+poisson+zinb,3,50.0,True,3,0,28.68512333739515,28.373832681364547,34.62010611014557,-0.6475229554896769,2.5900242016329873,0.8366843056278445,0.002022123645492887,-0.7557708876187182,1.0,1.0,0.055403857873275224
randhealth_notmdvis_baseline,nb2+zinb,2,50.0,True,3,0,28.76911226711248,22.345872911061633,45.24020053090953,-0.6453299855499683,2.589125348949289,0.8278512273129218,0.0024263925848007815,-0.737383750021574,1.0,1.0,0.11270248616354515
randhealth_notmdvis_baseline,zip+zinb,2,100.0,True,3,0,28.841159168925213,29.774439328717563,35.00820828005635,-0.653219486262397,2.5918335210367776,0.8403001405936857,0.0013192883095016021,-0.7634771651451744,1.0,1.0,0.13499218011710978
randhealth_notmdvis_baseline,poisson+nb2+nb2,3,50.0,True,3,0,29.644850787988315,29.217545457633605,35.88401533492379,-0.6456857771786231,2.5901029147009464,0.837489597276246,0.002029862208603498,-0.757399536319103,1.0,1.0,0.044777368252829054
