example_id,n,rank,K,families,bic,is_true_structure,is_equiv_structure
3,500,7,3,poisson + poisson + poisson,2783.543965562876,False,False
3,500,8,3,poisson + nb2 + poisson,2787.9048761530535,False,False
3,500,9,3,poisson + zip + poisson,2788.225016482238,False,False
3,500,10,3,poisson + poisson + zip,2790.556319650764,False,False
3,1000,1,2,nb2 + nb2,5535.638498006684,False,True
3,1000,2,2,zip + poisson,5544.981388872974,False,False
3,1000,3,2,poisson + zip,5545.147789571319,False,False
3,1000,4,2,nb2 + zip,5549.881021996329,False,False
3,1000,5,2,zip + nb2,5550.239044086892,False,False
3,1000,6,2,zip + zip,5551.538320259532,False,False
3,1000,7,3,poisson + poisson + poisson,5558.761372440871,False,False
3,1000,8,3,poisson + poisson + nb2,5561.788440694133,False,False
3,1000,9,3,nb2 + poisson + poisson,5568.78953803895,False,False
3,1000,10,3,nb2 + nb2 + poisson,5570.571570659481,False,False
3,1500,1,2,nb2 + nb2,8276.898277239323,False,True
3,1500,2,3,poisson + nb2 + nb2,8313.007373982804,False,False
3,1500,3,3,zip + poisson + poisson,8316.777574767453,False,False
3,1500,4,3,nb2 + poisson + nb2,8319.524750234916,False,False
3,1500,5,3,nb2 + nb2 + poisson,8319.563258395874,False,False
3,1500,6,3,nb2 + nb2 + zip,8322.252609209712,False,False
3,1500,7,3,nb2 + zip + nb2,8322.67339339553,False,False
3,1500,8,3,zip + nb2 + nb2,8323.229882022255,False,False
3,1500,9,3,nb2 + nb2 + nb2,8324.994224225638,False,False
3,1500,10,3,poisson + zip + zip,8325.342372465702,False,False
4,500,1,2,zip + poisson,2490.114294477103,True,True
4,500,2,2,poisson + zip,2490.3130265452337,True,True
4,500,3,2,zip + nb2,2495.2317070889867,False,False
4,500,4,2,nb2 + zip,2495.636299723242,False,False
4,500,5,2,zip + zip,2496.406844564928,False,True
4,500,6,2,nb2 + nb2,2510.699207244171,False,False
4,500,7,3,poisson + poisson + poisson,2510.9639146617824,False,False
4,500,8,2,poisson + poisson,2515.5968175137677,False,False
4,500,9,3,nb2 + poisson + poisson,2515.695891898086,False,False
4,500,10,3,poisson + nb2 + poisson,2515.7690018599337,False,False
4,1000,1,2,poisson + zip,4874.858061486626,True,True
4,1000,2,2,zip + poisson,4874.941800136509,True,True
4,1000,3,2,zip + nb2,4880.225098839007,False,False
4,1000,4,2,nb2 + zip,4881.6716831445265,False,False
4,1000,5,2,zip + zip,4881.693391944338,False,True
4,1000,6,3,poisson + nb2 + poisson,4904.021403064215,False,False
4,1000,7,2,nb2 + nb2,4910.816377577057,False,False
4,1000,8,3,poisson + poisson + nb2,4911.7538537701985,False,False
4,1000,9,3,nb2 + poisson + poisson,4912.306930216474,False,False
4,1000,10,3,zip + poisson + nb2,4914.632452752007,False,False
4,1500,1,2,zip + poisson,7317.0987043517025,True,True
4,1500,2,2,poisson + zip,7317.485838436197,True,True
4,1500,3,2,nb2 + zip,7321.93962750338,False,False
4,1500,4,2,zip + nb2,7323.227375420283,False,False
4,1500,5,2,zip + zip,7324.528450086115,False,True
4,1500,6,3,poisson + zip + poisson,7353.046515815623,False,False
4,1500,7,2,nb2 + nb2,7353.241955631754,False,False
4,1500,8,3,nb2 + poisson + poisson,7353.8057547712215,False,False
4,1500,9,3,poisson + poisson + nb2,7354.332001160306,False,False
4,1500,10,3,poisson + poisson + zip,7355.572600863718,False,False
1,500,1,2,student_t + gaussian,1930.5117010509875,True,True
1,500,2,2,gaussian + gaussian,1933.2154008783587,False,False
1,500,3,2,student_t + student_t,1934.2480190061149,False,True
1,500,4,2,gaussian + student_t,1935.8099781532605,True,True
1,500,5,2,student_t + skew_normal,1936.7269423118155,False,False
1,500,6,2,skew_normal + gaussian,1939.431708492248,False,False
1,500,7,2,gaussian + skew_normal,1939.4352288639209,False,False
1,500,8,2,skew_normal + student_t,1942.0243963784924,False,False
1,500,9,2,skew_normal + skew_normal,1945.6494856269935,False,False
1,500,10,3,student_t + gaussian + gaussian,1954.8219819000294,False,False
1,1000,1,2,student_t + gaussian,3726.1300059007367,True,True
1,1000,2,2,student_t + skew_normal,3733.037924298938,False,False
1,1000,3,2,student_t + student_t,3733.054227165787,False,True
1,1000,4,2,gaussian + student_t,3749.6457057020148,True,True
1,1000,5,2,skew_normal + student_t,3756.5532489037946,False,False
1,1000,6,2,gaussian + gaussian,3757.604028113895,False,False
1,1000,7,3,student_t + gaussian + gaussian,3764.15478561529,False,False
1,1000,8,2,skew_normal + gaussian,3764.5117956546733,False,False
1,1000,9,2,gaussian + skew_normal,3764.5118836632532,False,False
1,1000,10,3,student_t + student_t + gaussian,3770.109910808436,False,False
1,1500,1,2,student_t + gaussian,5589.300511060623,True,True
1,1500,2,2,student_t + student_t,5596.05445933386,False,True
1,1500,3,2,student_t + skew_normal,5596.613682747986,False,False
1,1500,4,2,gaussian + student_t,5621.80652330962,True,True
1,1500,5,2,skew_normal + student_t,5629.117341979678,False,False
1,1500,6,3,student_t + gaussian + gaussian,5632.1833362762645,False,False
1,1500,7,2,gaussian + gaussian,5635.511798480111,False,False
1,1500,8,3,student_t + student_t + gaussian,5636.362213311315,False,False
1,1500,9,3,student_t + gaussian + student_t,5638.923353637178,False,False
1,1500,10,3,student_t + gaussian + skew_normal,5639.495749747661,False,False
2,500,1,2,lognormal + gamma,1263.9213198746486,True,True
2,500,2,2,lognormal + lognormal,1264.5218730818003,False,False
2,500,3,2,inverse_gaussian + lognormal,1277.011928289439,False,False
2,500,4,2,lognormal + inverse_gaussian,1277.011928289439,False,False
2,500,5,3,lognormal + gamma + lognormal,1283.9799185782422,False,False
2,500,6,3,lognormal + lognormal + lognormal,1284.8716773518252,False,False
2,500,7,3,inverse_gaussian + lognormal + lognormal,1285.5077491844256,False,False
2,500,8,3,lognormal + lognormal + inverse_gaussian,1285.515520367102,False,False
2,500,9,3,lognormal + inverse_gaussian + lognormal,1285.6184049936953,False,False
2,500,10,2,gamma + lognormal,1287.9011363019788,True,True
2,1000,1,2,lognormal + lognormal,2342.557869185448,False,False
2,1000,2,2,lognormal + gamma,2343.8602101226934,True,True
2,1000,3,2,gamma + lognormal,2343.8602101226934,True,True
2,1000,4,2,inverse_gaussian + lognormal,2365.054811006038,False,False
2,1000,5,2,lognormal + inverse_gaussian,2365.054811006038,False,False
2,1000,6,3,lognormal + lognormal + inverse_gaussian,2378.254606725617,False,False
2,1000,7,3,lognormal + inverse_gaussian + lognormal,2378.254607131542,False,False
2,1000,8,3,lognormal + lognormal + lognormal,2379.0957590899534,False,False
2,1000,9,3,lognormal + gamma + inverse_gaussian,2379.725831409589,False,False
2,1000,10,3,lognormal + gamma + lognormal,2380.465634446675,False,False
2,1500,1,2,gamma + lognormal,3467.480775358106,True,True
2,1500,2,2,lognormal + lognormal,3470.5575054249707,False,False
2,1500,3,2,lognormal + inverse_gaussian,3487.0327014025775,False,False
2,1500,4,2,inverse_gaussian + lognormal,3487.0327014025775,False,False
2,1500,5,3,lognormal + gamma + inverse_gaussian,3507.002274252192,False,False
2,1500,6,3,gamma + inverse_gaussian + lognormal,3507.0022787199623,False,False
2,1500,7,3,gamma + lognormal + lognormal,3508.712798349709,False,False
2,1500,8,3,lognormal + lognormal + gamma,3508.7127983970945,False,False
2,1500,9,3,lognormal + gamma + lognormal,3508.712799172328,False,False
2,1500,10,3,lognormal + lognormal + lognormal,3511.4600305058516,False,False
3,500,1,2,nb2 + nb2,2815.160352087466,False,True
3,500,2,2,poisson + zip,2819.0090927439724,False,False
3,500,3,2,zip + poisson,2819.0892611067316,False,False
3,500,4,2,nb2 + zip,2825.235130785217,False,False
3,500,5,2,zip + zip,2825.248683131719,False,False
3,500,6,2,zip + nb2,2834.605652950482,False,False
3,500,7,3,poisson + nb2 + poisson,2834.9570687117207,False,False
3,500,8,3,poisson + poisson + nb2,2835.674442967746,False,False
3,500,9,3,nb2 + poisson + poisson,2835.8427039972953,False,False
3,500,10,3,poisson + zip + poisson,2836.511728346435,False,False
3,1000,1,2,nb2 + nb2,5430.348682387047,False,True
3,1000,2,2,zip + poisson,5446.7781890880915,False,False
3,1000,3,2,poisson + zip,5446.853438685285,False,False
3,1000,4,2,zip + nb2,5453.082078819124,False,False
3,1000,5,2,nb2 + zip,5453.0975514030715,False,False
3,1000,6,2,zip + zip,5453.5418931661015,False,False
3,1000,7,3,zip + poisson + poisson,5454.084182562818,False,False
3,1000,8,3,poisson + zip + poisson,5454.844901305189,False,False
3,1000,9,3,nb2 + poisson + poisson,5455.756203380437,False,False
3,1000,10,3,poisson + nb2 + poisson,5457.431080113275,False,False
3,1500,1,2,nb2 + nb2,8212.645032976647,False,True
3,1500,2,2,zip + poisson,8253.135802079652,False,False
3,1500,3,2,poisson + zip,8253.182261005732,False,False
3,1500,4,3,nb2 + poisson + nb2,8253.207593270365,False,False
3,1500,5,3,nb2 + nb2 + poisson,8253.997142511,False,False
3,1500,6,3,poisson + nb2 + nb2,8256.227550710813,False,False
3,1500,7,3,nb2 + zip + nb2,8257.831190782686,False,False
3,1500,8,3,poisson + poisson + poisson,8258.890032491428,False,False
3,1500,9,3,zip + nb2 + nb2,8259.19013394758,False,False
3,1500,10,3,nb2 + nb2 + zip,8259.726107515151,False,False
4,500,1,2,zip + poisson,2430.08043251911,True,True
4,500,2,2,poisson + zip,2430.104973041921,True,True
4,500,3,2,nb2 + zip,2436.0824915184567,False,False
4,500,4,2,zip + nb2,2436.1339612415313,False,False
4,500,5,2,zip + zip,2436.292651342742,False,True
4,500,6,2,poisson + poisson,2445.372776467175,False,False
4,500,7,2,nb2 + nb2,2446.409200075588,False,False
4,500,8,2,nb2 + poisson,2448.7080822616413,False,False
4,500,9,2,poisson + nb2,2448.860381047655,False,False
4,500,10,3,nb2 + poisson + poisson,2454.5560939201523,False,False
4,1000,1,2,zip + poisson,4913.449091489263,True,True
4,1000,2,2,poisson + zip,4913.573253055946,True,True
4,1000,3,2,zip + nb2,4918.5432982732045,False,False
4,1000,4,2,nb2 + zip,4920.377089443181,False,False
4,1000,5,2,zip + zip,4920.449726415008,False,True
4,1000,6,3,poisson + poisson + poisson,4946.036826030759,False,False
4,1000,7,3,nb2 + nb2 + poisson,4948.548131820521,False,False
4,1000,8,3,poisson + nb2 + nb2,4948.675876877516,False,False
4,1000,9,3,nb2 + poisson + poisson,4951.100652140371,False,False
4,1000,10,3,nb2 + poisson + nb2,4953.411901533293,False,False
4,1500,1,2,poisson + zip,7393.243641633439,True,True
4,1500,2,2,zip + poisson,7393.533131917005,True,True
4,1500,3,2,nb2 + zip,7398.991467466981,False,False
4,1500,4,2,zip + nb2,7399.932469840491,False,False
4,1500,5,2,zip + zip,7401.045092693296,False,True
4,1500,6,3,poisson + poisson + poisson,7427.228274881573,False,False
4,1500,7,3,nb2 + poisson + poisson,7433.149297200432,False,False
4,1500,8,3,zip + nb2 + poisson,7434.473201729158,False,False
4,1500,9,3,poisson + nb2 + zip,7434.666980521452,False,False
4,1500,10,3,nb2 + zip + poisson,7434.67649847211,False,False
1,500,1,2,gaussian + gaussian,1919.0337638487515,False,False
1,500,2,2,student_t + gaussian,1925.2427856328502,True,True
1,500,3,2,gaussian + skew_normal,1925.246069061893,False,False
1,500,4,2,skew_normal + gaussian,1925.2483425107096,False,False
1,500,5,2,gaussian + student_t,1925.270590441743,True,True
1,500,6,2,student_t + skew_normal,1931.4533476830534,False,False
1,500,7,2,skew_normal + skew_normal,1931.4606483832194,False,False
1,500,8,2,skew_normal + student_t,1931.4806169050917,False,False
1,500,9,2,student_t + student_t,1931.4929377395451,False,True
1,500,10,3,gaussian + gaussian + gaussian,1958.3121149926021,False,False
1,1000,1,2,student_t + gaussian,3798.2176590350596,True,True
1,1000,2,2,student_t + student_t,3805.0359984576507,False,True
1,1000,3,2,student_t + skew_normal,3805.1257730498664,False,False
1,1000,4,2,gaussian + student_t,3822.053030836414,True,True
1,1000,5,2,skew_normal + student_t,3828.9609875724577,False,False
1,1000,6,3,student_t + gaussian + gaussian,3842.264676660305,False,False
1,1000,7,3,student_t + student_t + gaussian,3849.1638054769464,False,False
1,1000,8,3,student_t + gaussian + skew_normal,3849.172316237731,False,False
1,1000,9,3,student_t + skew_normal + gaussian,3849.1724566022244,False,False
1,1000,10,3,student_t + gaussian + student_t,3849.2173302377764,False,False
1,1500,1,2,student_t + gaussian,5643.748963192785,True,True
1,1500,2,2,student_t + skew_normal,5651.062384880377,False,False
1,1500,3,2,student_t + student_t,5651.199539997806,False,True
1,1500,4,3,student_t + gaussian + gaussian,5692.8517618691285,False,False
1,1500,5,3,student_t + student_t + gaussian,5697.03658048902,False,False
1,1500,6,3,student_t + skew_normal + gaussian,5700.162736738483,False,False
1,1500,7,3,student_t + gaussian + skew_normal,5700.166259379894,False,False
1,1500,8,3,student_t + gaussian + student_t,5700.521308320505,False,False
1,1500,9,2,gaussian + student_t,5703.081341263237,True,True
1,1500,10,3,student_t + student_t + student_t,5703.516515448095,False,False
2,500,1,2,lognormal + lognormal,1010.914899269851,False,False
2,500,2,2,lognormal + gamma,1011.1711623519991,True,True
2,500,3,2,gamma + lognormal,1011.1711623519991,True,True
2,500,4,2,inverse_gaussian + lognormal,1014.4021079348889,False,False
2,500,5,2,lognormal + inverse_gaussian,1014.4021079348889,False,False
2,500,6,2,gamma + inverse_gaussian,1036.0037097695576,False,False
2,500,7,3,lognormal + gamma + inverse_gaussian,1037.8904078500273,False,False
2,500,8,3,gamma + lognormal + inverse_gaussian,1037.900399414296,False,False
2,500,9,3,gamma + inverse_gaussian + gamma,1037.945444510206,False,False
2,500,10,3,inverse_gaussian + gamma + gamma,1037.9454456630472,False,False
2,1000,1,2,lognormal + gamma,2478.677307699494,True,True
2,1000,2,2,gamma + lognormal,2478.677307699494,True,True
2,1000,3,2,lognormal + lognormal,2482.9196835408243,False,False
2,1000,4,2,inverse_gaussian + lognormal,2487.730665352787,False,False
2,1000,5,3,lognormal + gamma + gamma,2518.477093577378,False,False
2,1000,6,3,gamma + lognormal + gamma,2518.4770938948723,False,False
2,1000,7,2,gamma + inverse_gaussian,2519.463986633542,False,False
2,1000,8,2,inverse_gaussian + gamma,2519.4649901519583,False,False
2,1000,9,3,lognormal + gamma + lognormal,2520.817446911302,False,False
2,1000,10,3,gamma + gamma + gamma,2521.3807617359844,False,False
2,1500,1,2,lognormal + gamma,3312.4569838917937,True,True
2,1500,2,2,lognormal + lognormal,3313.1067884191148,False,False
2,1500,3,3,lognormal + lognormal + inverse_gaussian,3351.5950971710304,False,False
2,1500,4,3,gamma + lognormal + lognormal,3351.5973569846865,False,False
2,1500,5,3,lognormal + lognormal + gamma,3351.6435362082975,False,False
2,1500,6,3,inverse_gaussian + lognormal + lognormal,3351.6769661932503,False,False
2,1500,7,3,lognormal + gamma + lognormal,3351.6913485343543,False,False
2,1500,8,3,gamma + lognormal + inverse_gaussian,3351.98325186817,False,False
2,1500,9,3,lognormal + lognormal + lognormal,3352.382386772202,False,False
2,1500,10,3,lognormal + inverse_gaussian + lognormal,3352.436067895266,False,False
3,500,1,2,poisson + zip,2796.8452572097485,False,False
3,500,2,2,zip + poisson,2796.9512118076177,False,False
3,500,3,2,nb2 + nb2,2797.065545231104,False,True
3,500,4,2,nb2 + zip,2799.9022116261467,False,False
3,500,5,2,zip + nb2,2799.9089051913734,False,False
3,500,6,2,zip + zip,2802.947014720533,False,False
3,500,7,3,nb2 + poisson + poisson,2814.3993679090177,False,False
3,500,8,3,poisson + nb2 + poisson,2815.592653805174,False,False
3,500,9,3,poisson + poisson + poisson,2817.137645830307,False,False
3,500,10,2,poisson + poisson,2819.127734838788,False,False
3,1000,1,2,nb2 + nb2,5510.2643876126485,False,True
3,1000,2,2,zip + poisson,5513.742537547623,False,False
3,1000,3,2,poisson + zip,5513.799931517854,False,False
3,1000,4,2,zip + nb2,5519.41151122358,False,False
3,1000,5,2,zip + zip,5520.404617103798,False,False
3,1000,6,2,nb2 + zip,5520.4889491759495,False,False
3,1000,7,3,poisson + nb2 + poisson,5542.03439897532,False,False
3,1000,8,3,nb2 + poisson + poisson,5542.95502740554,False,False
3,1000,9,3,poisson + zip + poisson,5544.468076090712,False,False
3,1000,10,3,poisson + poisson + nb2,5546.078876962212,False,False
3,1500,1,2,nb2 + nb2,8276.649330636981,False,True
3,1500,2,3,poisson + zip + poisson,8308.175113005718,False,False
3,1500,3,2,zip + poisson,8311.103077622842,False,False
3,1500,4,2,poisson + zip,8311.338025082863,False,False
3,1500,5,3,nb2 + poisson + zip,8313.736694557756,False,False
3,1500,6,3,nb2 + nb2 + poisson,8314.337708787505,False,False
3,1500,7,3,nb2 + poisson + nb2,8315.753437247526,False,False
3,1500,8,3,zip + poisson + nb2,8316.71311802198,False,False
3,1500,9,3,zip + zip + zip,8317.11483127962,False,False
3,1500,10,3,nb2 + zip + zip,8317.30288345097,False,False
4,500,1,2,poisson + zip,2501.2334286685596,True,True
4,500,2,2,zip + zip,2507.0916241085934,False,True
4,500,3,2,zip + nb2,2507.184083141001,False,False
4,500,4,2,nb2 + zip,2508.700626698662,False,False
4,500,5,2,nb2 + nb2,2514.4499127748923,False,False
4,500,6,3,poisson + poisson + poisson,2520.4520427541206,False,False
4,500,7,3,poisson + zip + poisson,2526.895619286756,False,False
4,500,8,3,zip + poisson + poisson,2528.9511920046098,False,False
4,500,9,3,poisson + zip + zip,2529.6515885082626,False,False
4,500,10,3,zip + nb2 + poisson,2531.0552459685905,False,False
4,1000,1,2,poisson + zip,4976.322225793837,True,True
4,1000,2,2,zip + poisson,4976.375531471082,True,True
4,1000,3,2,zip + nb2,4982.864156363623,False,False
4,1000,4,2,nb2 + zip,4982.895684814318,False,False
4,1000,5,2,zip + zip,4983.052814709453,False,True
4,1000,6,2,nb2 + nb2,4989.307468829457,False,False
4,1000,7,3,poisson + nb2 + nb2,5004.519916107968,False,False
4,1000,8,3,poisson + nb2 + poisson,5007.226636884187,False,False
4,1000,9,3,nb2 + nb2 + poisson,5008.363989101605,False,False
4,1000,10,3,nb2 + poisson + zip,5008.370585997651,False,False
4,1500,1,2,zip + poisson,7415.705121259015,True,True
4,1500,2,2,poisson + zip,7415.761243233333,True,True
4,1500,3,2,zip + zip,7422.97679792267,False,True
4,1500,4,2,zip + nb2,7423.0393296148,False,False
4,1500,5,2,nb2 + zip,7423.145085218499,False,False
4,1500,6,3,poisson + poisson + poisson,7447.817115202467,False,False
4,1500,7,3,poisson + poisson + nb2,7448.85155594395,False,False
4,1500,8,3,nb2 + poisson + poisson,7449.946280461814,False,False
4,1500,9,3,poisson + nb2 + poisson,7450.888450135858,False,False
4,1500,10,3,nb2 + poisson + nb2,7455.663118128329,False,False
1,500,1,2,student_t + gaussian,1935.6433185169408,True,True
1,500,2,2,student_t + skew_normal,1941.8580403435928,False,False
1,500,3,2,student_t + student_t,1941.8918338476271,False,True
1,500,4,2,gaussian + student_t,1961.6873860381731,True,True
1,500,5,2,gaussian + gaussian,1963.267467927142,False,False
1,500,6,3,gaussian + gaussian + gaussian,1966.6142307030213,False,False
1,500,7,2,skew_normal + student_t,1967.9020452636616,False,False
1,500,8,2,gaussian + skew_normal,1969.4819331255553,False,False
1,500,9,2,skew_normal + gaussian,1969.4819713092268,False,False
1,500,10,3,student_t + gaussian + student_t,1969.6405856809165,False,False
1,1000,1,2,student_t + gaussian,3772.0963384591623,True,True
1,1000,2,2,student_t + student_t,3778.909815013603,False,True
1,1000,3,2,student_t + skew_normal,3779.0042184624936,False,False
1,1000,4,2,gaussian + gaussian,3797.12258278123,False,False
1,1000,5,3,gaussian + gaussian + gaussian,3799.5121759148574,False,False
1,1000,6,2,gaussian + student_t,3799.5383496475956,True,True
1,1000,7,2,gaussian + skew_normal,3804.0292973492,False,False
1,1000,8,2,skew_normal + gaussian,3804.0303880139118,False,False
1,1000,9,3,gaussian + gaussian + skew_normal,3806.4179979893634,False,False
1,1000,10,3,gaussian + skew_normal + gaussian,3806.4198621772894,False,False
1,1500,1,2,student_t + gaussian,5746.870775967196,True,True
1,1500,2,2,student_t + skew_normal,5754.184105019313,False,False
1,1500,3,2,student_t + student_t,5754.747530153823,False,True
1,1500,4,2,gaussian + student_t,5785.972363506297,True,True
1,1500,5,2,skew_normal + student_t,5793.285424270902,False,False
1,1500,6,3,student_t + gaussian + gaussian,5797.710632639024,False,False
1,1500,7,3,student_t + gaussian + student_t,5804.170460995496,False,False
1,1500,8,3,student_t + student_t + gaussian,5804.912479458497,False,False
1,1500,9,3,student_t + gaussian + skew_normal,5805.0244176037095,False,False
1,1500,10,3,student_t + skew_normal + gaussian,5805.025758171301,False,False
2,500,1,2,lognormal + gamma,1218.041308013821,True,True
2,500,2,2,gamma + lognormal,1218.041308013821,True,True
2,500,3,2,lognormal + inverse_gaussian,1218.4439186562633,False,False
2,500,4,2,lognormal + lognormal,1218.979892969088,False,False
2,500,5,2,inverse_gaussian + gamma,1237.136255335814,False,False
2,500,6,2,gamma + inverse_gaussian,1237.136255335814,False,False
2,500,7,2,gamma + gamma,1238.7340959922196,False,False
2,500,8,3,inverse_gaussian + gamma + gamma,1243.8289546998092,False,False
2,500,9,3,inverse_gaussian + inverse_gaussian + inverse_gaussian,1246.9845641780064,False,False
2,500,10,3,gamma + inverse_gaussian + inverse_gaussian,1249.017264304532,False,False
2,1000,1,2,lognormal + gamma,2270.3152585000303,True,True
2,1000,2,2,gamma + lognormal,2270.316157140015,True,True
2,1000,3,2,lognormal + lognormal,2273.1801626775796,False,False
2,1000,4,2,inverse_gaussian + lognormal,2286.989869073437,False,False
2,1000,5,2,lognormal + inverse_gaussian,2286.989869073437,False,False
2,1000,6,3,gamma + lognormal + inverse_gaussian,2302.3872318872795,False,False
2,1000,7,3,inverse_gaussian + gamma + lognormal,2302.389646873755,False,False
2,1000,8,3,lognormal + inverse_gaussian + lognormal,2305.620196513169,False,False
2,1000,9,3,inverse_gaussian + lognormal + lognormal,2305.620196591268,False,False
2,1000,10,3,lognormal + lognormal + gamma,2312.7315712865447,False,False
2,1500,1,2,lognormal + gamma,3188.861644157041,True,True
2,1500,2,2,gamma + lognormal,3188.861644157041,True,True
2,1500,3,2,lognormal + lognormal,3191.498664576163,False,False
2,1500,4,2,inverse_gaussian + lognormal,3212.1126507861914,False,False
2,1500,5,2,lognormal + inverse_gaussian,3212.1126507861914,False,False
2,1500,6,2,gamma + gamma,3229.229093917758,False,False
2,1500,7,3,gamma + lognormal + lognormal,3233.6866376663315,False,False
2,1500,8,3,lognormal + lognormal + gamma,3233.686643856961,False,False
2,1500,9,3,lognormal + gamma + gamma,3235.1748456144296,False,False
2,1500,10,3,gamma + lognormal + gamma,3235.1748456144296,False,False
3,500,1,2,zip + nb2,2878.5357060357846,False,False
3,500,2,2,nb2 + nb2,2880.2943116246497,False,True
3,500,3,2,poisson + zip,2884.9091867151174,False,False
3,500,4,2,zip + poisson,2885.039040623352,False,False
3,500,5,2,nb2 + zip,2890.114658385716,False,False
3,500,6,2,zip + zip,2891.0782423508435,False,False
3,500,7,3,zip + poisson + poisson,2900.738341337218,False,False
3,500,8,3,poisson + zip + poisson,2902.302851456639,False,False
3,500,9,3,poisson + nb2 + poisson,2905.371732732236,False,False
3,500,10,3,nb2 + poisson + poisson,2906.1809944344996,False,False
3,1000,1,2,nb2 + nb2,5507.8083238942445,False,True
3,1000,2,2,zip + poisson,5530.409233761362,False,False
3,1000,3,2,poisson + zip,5530.451888307889,False,False
3,1000,4,2,zip + nb2,5535.667407605714,False,False
3,1000,5,2,zip + zip,5537.152722663061,False,False
3,1000,6,2,nb2 + zip,5538.047486329314,False,False
3,1000,7,3,zip + poisson + poisson,5539.624100790463,False,False
3,1000,8,3,poisson + nb2 + nb2,5544.941302820513,False,False
3,1000,9,3,nb2 + nb2 + poisson,5545.238450692387,False,False
3,1000,10,3,nb2 + poisson + nb2,5545.67594869071,False,False
3,1500,1,2,nb2 + nb2,8137.955312157779,False,True
3,1500,2,2,zip + poisson,8164.096267221944,False,False
3,1500,3,2,poisson + zip,8164.12392876538,False,False
3,1500,4,3,poisson + poisson + poisson,8168.699916531373,False,False
3,1500,5,2,nb2 + zip,8170.256495351043,False,False
3,1500,6,2,zip + nb2,8170.349803819803,False,False
3,1500,7,2,zip + zip,8171.391813237276,False,False
3,1500,8,3,nb2 + poisson + nb2,8176.764986266163,False,False
3,1500,9,3,nb2 + nb2 + poisson,8177.253972817668,False,False
3,1500,10,3,poisson + nb2 + nb2,8178.064095267371,False,False
4,500,1,2,poisson + zip,2486.0121454364703,True,True
4,500,2,2,zip + poisson,2486.0700693939743,True,True
4,500,3,2,nb2 + zip,2491.020039290861,False,False
4,500,4,2,zip + nb2,2491.0557313514937,False,False
4,500,5,2,zip + zip,2492.216785000086,False,True
4,500,6,3,poisson + poisson + zip,2514.2348209568286,False,False
4,500,7,3,poisson + zip + poisson,2514.6458107393914,False,False
4,500,8,3,nb2 + poisson + poisson,2514.8791461299274,False,False
4,500,9,3,nb2 + zip + poisson,2518.0843703959563,False,False
4,500,10,2,nb2 + nb2,2519.081678994399,False,False
4,1000,1,2,zip + poisson,4914.700378869899,True,True
4,1000,2,2,poisson + zip,4914.929034312434,True,True
4,1000,3,2,nb2 + zip,4919.6366007597035,False,False
4,1000,4,2,zip + nb2,4919.88157226144,False,False
4,1000,5,2,zip + zip,4921.760792014071,False,True
4,1000,6,3,poisson + nb2 + poisson,4940.204217700584,False,False
4,1000,7,3,nb2 + poisson + poisson,4942.493295916609,False,False
4,1000,8,3,poisson + poisson + nb2,4943.159369516996,False,False
4,1000,9,3,poisson + poisson + poisson,4944.441212348469,False,False
4,1000,10,3,poisson + nb2 + nb2,4946.876913434876,False,False
4,1500,1,2,zip + poisson,7465.43171470106,True,True
4,1500,2,2,poisson + zip,7465.452352669103,True,True
4,1500,3,2,nb2 + zip,7470.6057811749015,False,False
4,1500,4,2,zip + nb2,7470.696006712553,False,False
4,1500,5,2,zip + zip,7472.737253571188,False,True
4,1500,6,3,poisson + poisson + nb2,7488.003757303633,False,False
4,1500,7,3,nb2 + poisson + poisson,7488.1368361966515,False,False
4,1500,8,3,nb2 + nb2 + poisson,7493.058802249502,False,False
4,1500,9,3,nb2 + poisson + nb2,7494.414832080993,False,False
4,1500,10,3,zip + nb2 + poisson,7497.1929610122825,False,False
1,500,1,2,gaussian + gaussian,1934.2967467100916,False,False
1,500,2,2,student_t + gaussian,1935.0623529352395,True,True
1,500,3,2,gaussian + student_t,1938.2590103979899,True,True
1,500,4,2,gaussian + skew_normal,1940.5110318350705,False,False
1,500,5,2,skew_normal + gaussian,1940.51145883675,False,False
1,500,6,2,student_t + student_t,1940.5778361093207,False,True
1,500,7,2,student_t + skew_normal,1941.276867027446,False,False
1,500,8,2,skew_normal + student_t,1944.4735481448758,False,False
1,500,9,2,skew_normal + skew_normal,1946.725743360923,False,False
1,500,10,3,gaussian + gaussian + gaussian,1971.442192960929,False,False
1,1000,1,2,student_t + gaussian,3763.2000149571736,True,True
1,1000,2,2,student_t + student_t,3770.082164796059,False,True
1,1000,3,2,student_t + skew_normal,3770.1094405274935,False,False
1,1000,4,2,gaussian + student_t,3775.803712707057,True,True
1,1000,5,2,skew_normal + student_t,3782.711616740384,False,False
1,1000,6,2,gaussian + gaussian,3783.992079375273,False,False
1,1000,7,2,gaussian + skew_normal,3790.89964447024,False,False
1,1000,8,2,skew_normal + gaussian,3790.9000343537755,False,False
1,1000,9,2,skew_normal + skew_normal,3797.807602374016,False,False
1,1000,10,3,student_t + gaussian + gaussian,3808.920520904515,False,False
1,1500,1,2,student_t + gaussian,5554.955125602358,True,True
1,1500,2,2,student_t + student_t,5558.73231050677,False,True
1,1500,3,2,student_t + skew_normal,5562.268435707207,False,False
1,1500,4,2,gaussian + student_t,5568.879874162574,True,True
